episode_id,user_id,status,scenario_type,topic,scheduled_at,location,pre_anxiety,pre_crying_risk,pre_speech_block_risk,prep_journaling_10m_intensity,prep_three_messages_intensity,prep_breathing_4_7_8_intensity,prep_roleplay_self_qa_intensity,prep_safe_word_plan_intensity,stress_during,stress_after,crying_level,speech_block_level,expression_score,relationship_impact,partner_reaction,days_after_reflection,would_repeat_preparation,reflection_short
4273,9,completed,interview,過去の退職理由,2024-08-03T11:22:00,client_site,4,8,5,,8,,7,,8,3,10,8,6,0,unknown,12,2,少し泣いたけど言いたいことは伝えられた。
4274,24,completed,friend,謝罪,2024-08-10T21:31:00,office,5,4,2,8,,9,,,7,3,2,0,8,1,very_positive,6,7,少し泣いたけど言いたいことは伝えられた。
4275,2,completed,one_on_one,評価フィードバック,2025-03-25T17:10:00,client_site,2,6,5,,,,7,,5,0,5,8,2,-2,unknown,14,8,かなり落ち着いて話せた。準備が効いた感じがある。
4276,21,cancelled,one_on_one,キャリア相談,2025-03-25T15:29:00,online,7,8,4,,8,,,1,,,,,,,,,,
4277,12,completed,one_on_one,評価フィードバック,2025-01-10T09:15:00,office,9,2,5,,7,,,,10,8,4,6,5,-3,very_negative,,,
4278,10,completed,friend,価値観のズレ,2025-06-11T13:37:00,coworking,2,4,2,,,6,,8,3,0,6,6,4,-2,negative,3,6,少し泣いたけど言いたいことは伝えられた。
4279,30,completed,client,契約更新,2025-04-25T11:15:00,coworking,6,6,5,6,,,,,7,3,3,1,4,-1,very_positive,9,2,少し泣いたけど言いたいことは伝えられた。
4280,5,planned,client,納期遅延の相談,2026-02-18T13:52:00,office,5,7,7,,4,,5,,,,,,,,,,,
4281,15,planned,one_on_one,評価フィードバック,2025-12-19T17:31:00,client_site,7,4,3,,10,,5,,,,,,,,,,,
4282,2,completed,friend,謝罪,2024-03-12T08:48:00,home,8,5,3,,8,5,,,10,8,8,1,0,-2,positive,10,4,かなりつらかったが、終わってみると少し楽になった。
4283,1,cancelled,partner,別れ話,2026-01-02T22:01:00,online,7,10,9,,,,,3,,,,,,,,,,
4284,1,completed,one_on_one,人間関係の摩擦,2024-06-27T14:23:00,home,4,7,7,9,6,6,,,1,1,2,2,4,-2,negative,,,
4285,23,completed,client,値上げ交渉,2025-11-03T11:23:00,cafe,5,6,7,1,6,5,,10,4,7,1,2,9,1,positive,12,8,ほとんど話せずに終わってしまった。次は準備を変えたい。
4286,3,planned,friend,久しぶりの再会,2026-02-15T08:31:00,client_site,7,5,2,,6,,,8,,,,,,,,,,
4287,3,completed,one_on_one,人間関係の摩擦,2024-04-21T15:30:00,park,6,7,6,,7,,8,,7,0,10,6,0,-3,positive,11,5,ほとんど話せずに終わってしまった。次は準備を変えたい。
4288,4,completed,friend,久しぶりの再会,2024-12-22T21:43:00,online,4,5,5,,,,3,,3,2,6,4,6,1,neutral,6,3,相手の反応が予想外で混乱した。振り返りが必要。
4289,5,cancelled,client,値上げ交渉,2025-08-15T22:09:00,park,7,3,3,,7,8,,,,,,,,,,,,
4290,27,completed,interview,キャリアの方向性,2025-01-11T14:47:00,online,8,9,8,,7,8,,,9,6,8,8,0,-4,negative,,,
4291,2,completed,friend,謝罪,2023-12-26T22:53:00,park,5,2,2,10,,,,,6,3,0,0,10,0,positive,,,
4292,14,cancelled,interview,評価面談,2024-06-09T18:16:00,home,3,6,8,3,6,,,,,,,,,,,,,
4293,1,completed,family,親への近況報告,2025-08-04T08:41:00,home,5,5,3,3,,10,,,1,6,0,5,4,1,negative,11,6,かなり落ち着いて話せた。準備が効いた感じがある。
4294,27,completed,other,将来への漠然とした不安,2024-04-13T20:42:00,park,7,5,2,,10,,,,9,5,7,0,10,-2,unknown,,,
4295,11,completed,one_on_one,キャリア相談,2024-03-12T16:19:00,cafe,6,7,5,5,6,7,,,8,9,10,5,4,-3,negative,,,
4296,9,completed,one_on_one,評価フィードバック,2025-10-07T09:39:00,client_site,9,6,6,3,,,,,10,10,9,6,0,-5,unknown,1,5,少し泣いたけど言いたいことは伝えられた。
4297,4,completed,interview,キャリアの方向性,2024-04-26T14:58:00,home,7,4,9,,8,8,,,7,4,0,10,8,0,positive,,,
4298,29,planned,one_on_one,評価フィードバック,2025-12-23T12:43:00,client_site,9,6,4,10,10,5,5,,,,,,,,,,,
4299,2,cancelled,client,契約更新,2024-02-27T12:22:00,home,6,6,6,,,8,9,,,,,,,,,,,
4300,23,completed,interview,キャリアの方向性,2024-02-28T14:02:00,client_site,9,2,7,7,4,,,,9,5,1,7,7,0,neutral,,,
4301,2,completed,other,将来への漠然とした不安,2024-08-28T22:35:00,client_site,6,4,7,6,,,,,9,2,4,5,0,-1,neutral,,,
4302,7,completed,partner,お金の話,2023-12-08T15:02:00,park,9,8,7,,,,,6,9,8,10,7,3,-4,very_negative,11,9,泣かなかったが本音をあまり出せなかった。
4303,11,completed,one_on_one,業務負荷の相談,2025-01-04T11:32:00,online,5,4,5,,,6,8,5,4,1,5,4,7,0,neutral,3,3,正直、今回はタイミングを間違えたかもしれない。
4304,12,cancelled,client,値上げ交渉,2023-12-23T18:55:00,office,10,4,4,,7,,6,,,,,,,,,,,
4305,5,completed,partner,お金の話,2024-01-21T14:45:00,cafe,5,4,7,3,,,10,3,8,3,7,8,3,-3,positive,5,4,少し泣いたけど言いたいことは伝えられた。
4306,3,completed,one_on_one,人間関係の摩擦,2025-10-29T20:14:00,office,5,3,6,9,4,8,1,,5,2,2,7,5,-1,very_negative,11,2,少し泣いたけど言いたいことは伝えられた。
4307,11,completed,partner,別れ話,2024-12-31T11:57:00,cafe,7,4,8,9,,7,5,,8,6,0,10,0,-3,positive,7,2,泣かなかったが本音をあまり出せなかった。
4308,1,cancelled,partner,将来の暮らし,2025-07-02T11:18:00,office,4,7,4,6,,8,,2,,,,,,,,,,
4309,3,completed,interview,転職理由,2025-09-18T15:15:00,cafe,9,1,6,7,4,7,,,10,8,4,6,10,0,very_negative,7,9,かなり落ち着いて話せた。準備が効いた感じがある。
4310,2,completed,friend,価値観のズレ,2025-05-21T12:59:00,client_site,2,4,5,,,1,9,,5,0,8,6,1,-5,neutral,,,
4311,13,completed,friend,久しぶりの再会,2024-11-13T11:35:00,client_site,5,0,0,8,9,,,,8,2,2,0,6,0,negative,9,6,泣かなかったが本音をあまり出せなかった。
4312,1,completed,partner,将来の暮らし,2024-01-21T22:01:00,client_site,8,5,6,,,6,1,,8,7,2,6,0,-3,very_negative,,,
4313,8,completed,interview,転職理由,2025-10-12T15:27:00,office,9,7,5,,5,,,,10,8,7,4,1,-3,negative,10,4,かなりつらかったが、終わってみると少し楽になった。
4314,1,cancelled,one_on_one,キャリア相談,2024-06-26T14:16:00,cafe,7,5,4,7,6,7,9,9,,,,,,,,,,
4315,1,completed,friend,価値観のズレ,2025-06-10T12:53:00,cafe,5,3,1,7,7,7,8,,9,3,3,4,2,-4,very_negative,,,
4316,10,completed,friend,疎遠になっている理由,2024-11-12T18:23:00,client_site,6,3,7,,5,,,8,5,4,3,4,5,0,positive,4,2,正直、今回はタイミングを間違えたかもしれない。
4317,17,cancelled,one_on_one,業務負荷の相談,2024-04-03T12:27:00,coworking,7,4,6,,10,6,,,,,,,,,,,,
4318,3,completed,friend,久しぶりの再会,2024-07-15T22:57:00,office,7,7,5,,8,,,5,7,8,10,4,4,-2,unknown,10,7,泣かなかったが本音をあまり出せなかった。
4319,5,completed,partner,距離を置きたい,2025-06-12T09:53:00,park,9,7,6,6,3,,,8,7,9,6,8,0,-3,very_positive,3,4,ほとんど話せずに終わってしまった。次は準備を変えたい。
4320,4,completed,other,セラピーではない雑談,2024-08-16T10:46:00,online,6,8,3,,,7,7,,6,2,9,2,8,1,positive,,,
4321,1,completed,one_on_one,キャリア相談,2025-10-28T19:20:00,park,6,3,6,6,,,,,8,6,3,4,8,-2,very_negative,6,4,少し泣いたけど言いたいことは伝えられた。
4322,17,completed,interview,転職理由,2025-06-10T21:00:00,park,6,5,10,9,9,,,,5,5,4,10,1,-5,positive,9,3,泣かなかったが本音をあまり出せなかった。
4323,11,cancelled,interview,キャリアの方向性,2026-01-30T09:38:00,cafe,4,7,3,,5,,,,,,,,,,,,,
4324,4,cancelled,one_on_one,業務負荷の相談,2024-03-22T16:22:00,cafe,7,5,9,,6,8,4,,,,,,,,,,,
4325,2,planned,one_on_one,評価フィードバック,2026-01-23T13:02:00,office,5,4,6,4,,,,,,,,,,,,,,
4326,3,completed,other,セラピーではない雑談,2025-02-22T13:25:00,online,5,5,5,,9,6,5,10,5,5,7,2,8,0,negative,10,5,相手の反応が予想外で混乱した。振り返りが必要。
4327,24,completed,other,将来への漠然とした不安,2025-05-07T11:01:00,online,8,1,3,,,,,5,10,7,0,4,3,-1,very_positive,2,2,少し泣いたけど言いたいことは伝えられた。
4328,3,completed,partner,将来の暮らし,2025-09-08T13:51:00,client_site,2,5,6,6,,,,,2,0,3,7,2,-1,very_positive,3,7,かなりつらかったが、終わってみると少し楽になった。
4329,16,completed,interview,評価面談,2024-10-03T18:27:00,park,8,8,5,,7,6,7,,10,4,8,2,3,0,positive,13,4,かなり落ち着いて話せた。準備が効いた感じがある。
4330,16,completed,interview,過去の退職理由,2025-10-28T22:26:00,park,6,8,9,,4,,10,,6,2,5,10,3,2,positive,,,
4331,4,completed,other,自己開示の練習,2025-05-22T15:42:00,coworking,3,0,6,3,,9,,,4,1,0,7,2,-2,very_positive,,,
4332,22,planned,interview,キャリアの方向性,2025-12-18T12:02:00,client_site,10,6,8,6,,,,,,,,,,,,,,
4333,2,completed,friend,疎遠になっている理由,2024-01-26T14:03:00,coworking,0,1,3,7,,,,,2,1,2,4,6,0,positive,9,6,ほとんど話せずに終わってしまった。次は準備を変えたい。
4334,11,completed,friend,久しぶりの再会,2024-08-22T22:11:00,coworking,5,6,4,,8,,,,5,5,4,1,5,1,positive,,,
4335,17,completed,interview,評価面談,2024-01-03T13:08:00,cafe,8,8,8,8,7,,,,10,4,9,6,5,-1,positive,14,5,泣かなかったが本音をあまり出せなかった。
4336,2,completed,other,自己開示の練習,2025-08-19T08:52:00,online,5,6,5,5,8,,8,6,4,1,5,1,5,-2,very_positive,14,5,正直、今回はタイミングを間違えたかもしれない。
4337,14,completed,client,納期遅延の相談,2024-07-24T19:40:00,park,5,5,5,5,,9,,,5,0,5,5,3,-2,very_positive,6,2,泣かなかったが本音をあまり出せなかった。
4338,16,completed,partner,距離を置きたい,2025-01-06T12:24:00,office,9,8,6,,,7,,3,10,8,10,5,4,-2,unknown,1,5,少し泣いたけど言いたいことは伝えられた。
4339,19,completed,friend,疎遠になっている理由,2025-07-27T14:24:00,client_site,3,3,5,5,,,,,2,4,0,3,4,-2,negative,10,7,正直、今回はタイミングを間違えたかもしれない。
4340,8,completed,one_on_one,キャリア相談,2025-03-31T21:10:00,online,9,7,7,,6,9,7,,10,7,8,7,0,-1,negative,5,8,正直、今回はタイミングを間違えたかもしれない。
4341,29,cancelled,interview,過去の退職理由,2024-10-24T13:07:00,office,6,5,4,,,,,9,,,,,,,,,,
4342,5,completed,family,親への近況報告,2024-08-06T20:07:00,park,3,4,6,,,,,,5,0,3,8,0,-4,negative,6,5,相手の反応が予想外で混乱した。振り返りが必要。
4343,23,completed,other,自己開示の練習,2025-04-21T20:03:00,office,5,7,9,,,6,6,,4,6,4,10,2,-2,neutral,,,
4344,26,completed,interview,キャリアの方向性,2024-12-09T12:57:00,client_site,6,8,10,4,7,,,,7,6,3,10,7,-2,neutral,8,5,かなり落ち着いて話せた。準備が効いた感じがある。
4345,3,completed,partner,結婚について,2025-03-14T20:57:00,cafe,9,6,7,4,10,8,,,10,7,7,4,7,-2,negative,14,5,正直、今回はタイミングを間違えたかもしれない。
4346,9,completed,partner,結婚について,2024-11-04T14:54:00,office,7,6,8,8,,7,,9,3,5,0,8,4,-1,negative,12,5,相手の反応が予想外で混乱した。振り返りが必要。
4347,26,completed,client,納期遅延の相談,2024-10-06T15:07:00,park,10,5,6,7,,7,,,8,8,0,8,0,0,very_positive,3,0,かなり落ち着いて話せた。準備が効いた感じがある。
4348,6,completed,client,契約更新,2024-05-19T21:46:00,home,9,3,8,,5,,10,,10,7,3,7,4,-3,very_negative,8,5,少し泣いたけど言いたいことは伝えられた。
4349,3,completed,other,自己開示の練習,2025-10-05T12:34:00,online,7,4,4,,,3,,,5,9,0,4,7,-2,very_negative,1,7,かなりつらかったが、終わってみると少し楽になった。
4350,30,completed,one_on_one,評価フィードバック,2025-02-14T11:54:00,online,8,8,5,,7,8,,,9,3,10,8,4,-3,negative,,,
4351,2,completed,interview,評価面談,2024-05-01T18:05:00,office,10,7,6,6,,10,,,10,5,2,10,1,-5,very_negative,7,4,泣かなかったが本音をあまり出せなかった。
4352,9,completed,one_on_one,人間関係の摩擦,2025-08-08T16:00:00,coworking,6,3,5,,,5,9,,7,3,3,5,7,-1,very_positive,10,6,少し泣いたけど言いたいことは伝えられた。
4353,23,cancelled,family,親への近況報告,2025-05-22T10:20:00,client_site,9,7,6,10,9,,,,,,,,,,,,,
4354,11,completed,other,将来への漠然とした不安,2025-07-27T20:51:00,client_site,3,2,6,7,5,,10,,5,0,1,5,6,-2,very_positive,7,5,かなり落ち着いて話せた。準備が効いた感じがある。
4355,2,completed,one_on_one,業務負荷の相談,2025-10-07T20:41:00,client_site,6,7,2,,,6,,,5,6,9,4,1,-2,neutral,7,5,正直、今回はタイミングを間違えたかもしれない。
4356,2,completed,partner,距離を置きたい,2024-10-01T12:49:00,coworking,10,6,6,,,,,,10,10,6,5,3,-3,very_negative,11,7,少し泣いたけど言いたいことは伝えられた。
4357,1,completed,family,進路の話,2025-05-11T11:58:00,office,6,7,5,,,6,,,4,6,7,3,6,-3,positive,8,7,かなりつらかったが、終わってみると少し楽になった。
4358,5,completed,one_on_one,業務負荷の相談,2024-11-17T18:49:00,office,5,7,0,,8,,,,6,1,10,0,7,-1,neutral,7,7,かなり落ち着いて話せた。準備が効いた感じがある。
4359,21,completed,interview,過去の退職理由,2024-07-24T11:18:00,online,3,8,2,,4,,,,2,3,6,1,5,-1,very_positive,,,
4360,19,completed,partner,距離を置きたい,2024-08-24T17:27:00,coworking,6,9,6,10,7,,,9,4,4,7,5,9,1,very_positive,13,6,正直、今回はタイミングを間違えたかもしれない。
4361,6,completed,interview,過去の退職理由,2024-10-17T10:27:00,office,6,5,10,8,,,,,6,6,3,8,5,-4,very_negative,,,
4362,5,cancelled,one_on_one,人間関係の摩擦,2024-04-18T19:26:00,coworking,3,4,7,8,,,,,,,,,,,,,,
4363,1,completed,friend,久しぶりの再会,2024-06-18T09:45:00,coworking,7,3,4,9,,,8,,9,5,0,6,4,0,positive,7,3,少し泣いたけど言いたいことは伝えられた。
4364,24,completed,client,契約更新,2024-12-04T09:16:00,coworking,5,8,6,6,,5,,,4,3,4,8,0,-3,very_negative,3,6,泣かなかったが本音をあまり出せなかった。
4365,4,completed,interview,転職理由,2024-08-02T12:15:00,park,9,5,8,6,,10,,,7,6,4,8,5,-4,positive,5,4,少し泣いたけど言いたいことは伝えられた。
4366,5,completed,partner,お金の話,2025-09-09T09:49:00,online,6,5,6,9,5,7,,,7,7,5,5,4,0,neutral,,,
4367,7,completed,interview,過去の退職理由,2025-03-26T21:08:00,home,8,7,9,8,5,6,,9,8,5,4,6,1,-4,very_negative,,,
4368,10,completed,friend,久しぶりの再会,2025-09-29T18:12:00,home,7,5,0,9,,7,,,8,3,2,0,5,-3,negative,7,3,ほとんど話せずに終わってしまった。次は準備を変えたい。
4369,24,cancelled,one_on_one,評価フィードバック,2024-12-17T15:09:00,coworking,7,5,6,9,,4,,3,,,,,,,,,,
4370,2,cancelled,client,契約更新,2025-06-23T09:54:00,client_site,9,6,8,,7,10,3,,,,,,,,,,,
4371,2,completed,partner,距離を置きたい,2024-04-14T19:50:00,cafe,10,8,2,5,4,7,1,,10,7,9,0,4,-3,neutral,,,
4372,11,completed,client,契約更新,2025-05-29T15:43:00,park,4,6,8,,,10,,,5,3,4,7,2,0,unknown,,,
4373,6,planned,friend,久しぶりの再会,2025-12-10T22:05:00,park,5,5,5,3,10,4,,,,,,,,,,,,
4374,3,completed,one_on_one,評価フィードバック,2024-12-18T22:11:00,home,7,4,6,,4,7,,,6,4,4,5,3,-2,positive,,,
4375,3,planned,family,進路の話,2026-01-23T09:52:00,home,9,6,7,9,7,6,8,,,,,,,,,,,
4376,3,completed,partner,結婚について,2025-11-09T21:31:00,office,7,7,6,8,,,,3,10,5,6,7,0,-3,negative,,,
4377,17,completed,one_on_one,業務負荷の相談,2025-05-23T16:44:00,office,4,8,6,3,,,5,,4,0,8,6,2,-4,very_negative,11,5,泣かなかったが本音をあまり出せなかった。
4378,21,completed,one_on_one,業務負荷の相談,2024-11-16T10:05:00,online,7,10,5,7,6,7,,,10,6,10,4,2,1,very_positive,3,4,泣かなかったが本音をあまり出せなかった。
4379,28,completed,friend,疎遠になっている理由,2024-06-24T08:21:00,home,8,4,4,,,,,,10,8,5,3,2,-2,positive,1,4,かなり落ち着いて話せた。準備が効いた感じがある。
4380,1,completed,interview,過去の退職理由,2024-10-11T19:58:00,client_site,9,4,7,7,10,,,,10,10,4,6,3,-3,positive,8,7,少し泣いたけど言いたいことは伝えられた。
4381,24,completed,one_on_one,キャリア相談,2025-01-12T13:47:00,online,1,7,6,,5,5,,,3,0,6,6,0,-1,very_positive,4,5,かなり落ち着いて話せた。準備が効いた感じがある。
4382,4,completed,client,契約更新,2024-06-14T11:05:00,online,6,8,7,,1,7,,,10,0,6,10,2,-2,very_positive,,,
4383,3,completed,one_on_one,評価フィードバック,2025-04-24T19:42:00,home,6,5,6,,,,,3,8,5,8,5,3,-3,neutral,,,
4384,1,planned,client,値上げ交渉,2026-01-13T19:17:00,online,8,4,4,,,,,,,,,,,,,,,
4385,5,completed,interview,評価面談,2024-01-01T13:04:00,coworking,4,6,9,,10,,,,5,1,6,8,6,0,unknown,10,2,かなりつらかったが、終わってみると少し楽になった。
4386,3,completed,other,将来への漠然とした不安,2024-02-20T21:51:00,cafe,4,4,7,,5,8,3,,8,3,7,4,4,1,positive,,,
4387,12,completed,one_on_one,キャリア相談,2024-07-21T18:36:00,park,9,3,5,,8,,,,9,6,3,7,7,1,very_positive,,,
4388,29,completed,friend,価値観のズレ,2024-12-31T08:18:00,park,2,4,5,10,,10,,,4,0,1,7,3,-4,very_positive,11,5,かなり落ち着いて話せた。準備が効いた感じがある。
4389,17,completed,other,自己開示の練習,2024-02-19T20:54:00,park,6,5,3,,5,,,6,10,7,4,3,3,0,very_positive,11,5,正直、今回はタイミングを間違えたかもしれない。
4390,26,completed,other,自己開示の練習,2024-07-08T09:39:00,coworking,2,7,6,,,7,,,0,3,10,7,1,-4,negative,8,6,かなり落ち着いて話せた。準備が効いた感じがある。
4391,17,completed,interview,過去の退職理由,2025-04-25T08:59:00,client_site,10,10,8,,5,10,5,3,7,7,9,7,6,-1,positive,9,6,泣かなかったが本音をあまり出せなかった。
4392,12,completed,one_on_one,キャリア相談,2025-04-14T18:40:00,cafe,7,1,6,,7,,10,,6,7,3,2,4,-3,neutral,9,6,少し泣いたけど言いたいことは伝えられた。
4393,4,planned,other,自己開示の練習,2026-01-28T15:00:00,home,4,5,7,,,,,,,,,,,,,,,
4394,2,completed,family,介護の相談,2024-05-08T18:22:00,coworking,5,5,6,,,,,,5,4,5,5,5,-4,very_negative,,,
4395,24,completed,friend,疎遠になっている理由,2024-06-08T09:06:00,home,1,3,4,,,,,,2,0,4,6,2,-3,very_positive,,,
4396,13,completed,family,親への近況報告,2025-09-16T15:58:00,coworking,6,9,4,6,8,,6,,7,4,10,1,3,-1,positive,4,6,相手の反応が予想外で混乱した。振り返りが必要。
4397,5,completed,family,進路の話,2025-10-22T15:38:00,park,5,6,4,2,,6,,,7,2,4,4,5,0,neutral,1,8,相手の反応が予想外で混乱した。振り返りが必要。
4398,13,completed,one_on_one,キャリア相談,2024-09-15T09:13:00,client_site,7,3,2,,,,,,8,5,3,2,9,1,neutral,2,8,ほとんど話せずに終わってしまった。次は準備を変えたい。
4399,27,completed,friend,謝罪,2024-10-13T16:23:00,coworking,8,4,2,,6,1,6,5,5,0,3,0,10,-2,positive,9,10,正直、今回はタイミングを間違えたかもしれない。
4400,1,completed,interview,転職理由,2024-04-26T18:29:00,client_site,6,6,7,4,7,6,10,,6,4,6,8,3,-3,neutral,9,5,泣かなかったが本音をあまり出せなかった。
4401,24,completed,client,契約更新,2025-03-05T18:39:00,client_site,8,3,7,7,7,,7,,10,6,4,5,5,2,very_positive,4,3,少し泣いたけど言いたいことは伝えられた。
4402,4,completed,other,将来への漠然とした不安,2024-03-24T20:45:00,office,7,7,4,7,8,3,,,6,7,9,0,4,-3,unknown,13,7,正直、今回はタイミングを間違えたかもしれない。
4403,2,completed,interview,キャリアの方向性,2025-06-30T15:02:00,home,7,6,4,9,9,4,,,5,3,3,4,4,1,positive,6,3,かなりつらかったが、終わってみると少し楽になった。
